视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:52:39,甜心姐姐
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:52:25,凌是世界，爱是唯一
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:51:59,跨越上海，为你而来
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:51:40,王碗凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:17:14,希望出道20周年纪念专辑至少一首唱跳、一首快歌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:15:12,你一票，我一票，心凌80还唱跳
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:14:36,凌晨二十二点十四分，爱你不止1606.3万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:12:50,甜心奶奶
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:12:34,王碗碗
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:12:26,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:12:05,凌晨三点二十六分，陪你入睡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 22:11:03,王心凌出道20周年还有13天2.24
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 18:07:19,看不见人了哈哈哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 14:57:21,[ohh]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 14:57:06,[前方高能]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-11 14:09:39,哈.哈.哈哈..
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 23:15:42,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 23:10:59,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 22:54:08,????
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 21:25:49,凌晨二十一点二十六分，爱你不止1605.8万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 21:23:22,凌晨三点二十六分，爱你不止1600万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 16:43:49,捧哏上场
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 14:21:10,啊啊啊啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-10 10:33:50,哈哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-09 22:56:20,妈耶，记忆来打卡了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-09 19:26:54,小魏搞养鸡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-09 10:43:02,"哥，你下来行不行？求你了,让我上去(喜)"
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-09 00:18:22,看看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-09 00:18:00,看看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-08 22:20:46,彩色
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-08 20:03:41,66666666
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-08 11:44:59,这女孩有点可爱【王心凌reaction】爷青回！这个女人怎么能越长越甜！这个视频我真的出不去了！救命！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-08 02:29:46,曾毅
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-08 01:02:28,1点了还有10人
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-07 16:51:38,劲爆（劲甜）
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-06 22:17:35,我靠
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-06 09:07:57,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-05 14:31:48,up主说了已经替换了音源，现场版声音我也听过
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-05 02:19:23,支持一波迟到的甜心教主来了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-04 21:17:53,这头巾是华北人吗？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-04 09:24:48,666
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-04 06:53:16,唐嫣唱跳爱你了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 22:01:01,阿宝的头巾
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 21:08:48,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 16:58:16,我家甜心教主 又火了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 10:29:10,这复古的造型 很有意思
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 09:08:39,[前方高能]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-03 09:08:18,[前方高能]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-02 21:10:33,这个男的是赵又廷吗
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-02 14:06:04,不甜不腻刚刚好
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-02 11:14:46,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-02 02:11:47,假笑都好看
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-01 22:25:08,弹幕你们过分了。让开让我来
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-02-01 11:39:03,呦呦呦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-31 23:14:59,如果你突然打了个喷嚏，那一定就是我在讲题
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-31 15:41:48,。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-31 15:41:43,。？？，。“
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-31 12:32:59,妈妈，妈妈，妈妈妈妈妈妈妈妈妈妈妈妈妈妈妈妈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-31 00:27:24,哦哦哦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 20:59:57,丸心妮
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 18:41:24,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 18:41:00,爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 17:40:11,王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 17:39:52,王心凌王心凌王心凌王心凌王心凌王心凌王心凌王心凌王心凌王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 01:43:28,喜欢
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-30 00:13:32,纯纯粹粹CD
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:40:10,耶～！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:38:51,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:38:37,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:38:24,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:37:57,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:37:33,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:36:54,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:36:41,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:36:32,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:36:24,爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。爱你 。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 22:30:13,爱妮
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 14:59:37,寡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 00:49:10,赵又廷早年唱rap
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-29 00:09:16,爱心凌心凌爱我
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 16:44:38,又要等1700万啦555
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 14:59:32,新年快乐
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 14:59:28,心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 13:04:38,哈哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 11:21:46,王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 11:21:36,心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 09:57:36,无敌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-28 02:14:12,帕梅拉 帕梅拉！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 12:05:30,一千六百万了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 09:54:25,1600万纪念
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 09:46:50,1600w
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 09:36:28,1600万纪念
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 04:26:56,1600万打卡
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 01:36:17,1600w啦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 01:35:36,那情话多说一点
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 01:25:38,为什么要帮我姐换成音轨啊！想听现场开麦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 01:24:58,电击小子不是她
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-27 00:01:34,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:55:18,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:55:01,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:54:50,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:54:29,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:54:12,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:53:59,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:53:49,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:53:38,爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！爱你！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 23:32:57,1600W！！！！！！！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 22:04:58,贡献下
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 20:19:52,+
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 17:53:26,一会儿不看就增加2000了[2023]
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 17:29:45,1600万冲
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 17:29:27,1600万冲
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 16:50:10,爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 14:40:08,1600还差多少？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 13:29:15,哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 10:14:03,！！！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 06:10:53,玲花甜妹版
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 01:06:21,保护王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:56:52,《微笑pasta》《天国的嫁衣》《爱上查美乐》《桃花小妹》《幸福选择题》《西街少年》
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:47:43,王心凌新专辑到时候出来了得像芒果超媒那样使劲买起来呀，要不然会被人看笑话的
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:45:41,凌是世界，爱是唯一
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:44:55,甜心大妈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:44:34,甜心妹妹
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:44:06,甜心姐姐
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:43:41,甜心阿姨
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:43:22,甜心奶奶
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:43:03,甜心教主
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:40:22,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:39:47,2023央视春晚没有王心凌555
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:36:47,19年了，华语乐坛一个能打的都没有
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:35:44,我们只是老了，但不是死了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:35:02,今天是没有王心凌新物料的第二天
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:34:14,山东青岛一枝花
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:33:28,希望王心凌20周年新专辑取得良好销量
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:31:53,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:31:28,甜心教主王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:31:05,初听斜刘海，再听地中海
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:30:25,初听高三，再听三高
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:29:22,你一票，我一票，心凌80还唱跳
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:28:45,跨越山海，为你而来
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:28:11,快1600万播放量啦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:27:36,凌晨零点二十七分，爱你不止1599.5万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-26 00:20:42,5000
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-25 18:16:09,甜心教主驾到
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-25 13:47:41,爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-25 02:33:21,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-24 22:01:39,好听
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-24 16:14:51,差1.1万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-23 17:17:44,爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-23 14:23:34,1.6万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-23 13:33:04,你一票
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-23 00:11:24,我一直以为这句是喷嚏如水...
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 23:02:33,啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 14:01:22,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 14:01:13,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 14:01:03,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 14:00:47,当初没粉上王心凌的时候这视频就已经看了很多遍了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:57:13,山东在逃甜心
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:56:26,跨越台湾海峡，为你而来
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:55:55,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:55:05,2024年的央视春晚王心凌考虑一下？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:54:25,央视春晚王心凌上了也不能独唱，哎
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:52:21,凌晨十三点五十二分，爱你不止1597.9万
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:47:56,还有2.1万就1600万啦
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-22 13:25:19,兔年也要繼續聽~20230122~
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-21 20:44:50,爱就是有我常伴着你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-21 18:28:31,御品泰景
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-21 01:50:59,去
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-21 01:50:36,去
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-20 23:09:07,爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-20 22:07:28,王心凌太漂亮了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-19 19:54:19,爱你爱你爱你哟
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-19 19:54:03,丸心妮圆心妮
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-19 19:53:05,谁不爱甜妹
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-19 16:20:52,1600万之后又期待1700万，死循环，我疯了
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-19 00:44:43,爱你爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 21:53:36,111
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 13:59:22,爱你爱你
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 13:12:38,永远18岁
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 13:12:27,心妮宝贝
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 09:52:37,老婆
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 09:52:30,哈哈哈
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 02:17:36,甜蜜太后
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-18 00:01:16,yoyo
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 19:18:37,王心凌
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 18:15:25,00后在这里点赞
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 16:51:38,赵又廷？
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 16:22:58,顶起来压！
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 13:52:36,果然不能打开弹幕啊~~~~
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 12:43:56,啊
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 02:45:35,凌是世界，爱是唯一，爱你王心凌​
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-17 02:45:16,凌是世界，爱是唯一，爱你王心凌​
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-16 23:13:57,太甜了，好好
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-16 22:11:41,甜
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-16 21:04:17,卡死电脑的视频之一。。。。太恐怖了。
https://www.bilibili.com/video/BV1a34y1E73C,http://comment.bilibili.com/727755913.xml,2023-01-16 19:14:33,飞机
